gene,CDS length,essentiality,SNV,InDel,lethal,Local CDS length,Local Intron length,Monroe CDS Count,Monroe intron Count,Weng CDS Count,Weng intron Count,Monroe CDS SNM Count,Monroe intron SNM Count,Weng CDS SNM Count,Weng intron SNM Count,Monroe CDS INDEL Count,Monroe intron INDEL Count,Weng CDS INDEL Count,Weng intron INDEL Count
AT4G30930,813,ESN,0,0,Lethal,813,648,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30950,1347,CND,0,0,Non-lethal,1347,1049,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30960,1326,MRP,0,0,Non-lethal,1326,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31120,2021,MRP,0.002171553,0,Non-lethal,1929,2455,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31160,5652,ESN,0.000176929,0.000176929,Lethal,5652,1352,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31400,1038,ESN,0,0,Lethal,1038,818,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31500,1500,ESN,0,0,Lethal,1500,95,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31560,414,ESN,0,0,Lethal,414,396,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31700,805,MRP,0,0,Non-lethal,753,656,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31770,1257,ESN,0.000795545,0,Lethal,1257,870,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31780,1827,ESN,0.000962464,0,Lethal,1602,1138,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31800,993,CND,0,0,Non-lethal,933,584,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31820,1716,MRP,0.002331002,0,Non-lethal,1716,1124,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31870,702,CND,0,0,Non-lethal,702,711,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31970,1572,CND,0.007633588,0,Non-lethal,1572,379,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32150,660,CND,0,0,Non-lethal,660,585,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32260,660,ESN,0.001515152,0,Lethal,660,68,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32400,1179,ESN,0.001696353,0,Lethal,1179,374,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32410,3246,ESN,0.000924214,0,Lethal,3246,2134,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32551,3036,MRP,0.001051525,0.000350508,Non-lethal,2910,2587,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32650,2189,CND,0.007280291,0,Non-lethal,1989,1327,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32700,6465,MRP,0.002165507,0,Non-lethal,6465,5281,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32720,1379,ESN,0.003178387,0,Lethal,1302,1069,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32770,1467,CLB,0,0,Non-lethal,1467,1343,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32810,1713,MRP,0.002335085,0,Non-lethal,1713,1239,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32850,2752,ESN,0.001349892,0,Lethal,2298,2012,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32980,1422,CND,0,0.000703235,Non-lethal,1422,1055,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33000,882,CND,0.011283498,0,Non-lethal,771,1279,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33030,1434,CLB,0,0,Non-lethal,1434,552,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33090,2640,ESN,0.000757576,0,Lethal,2640,1864,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33210,2973,MRP,0.000336361,0,Non-lethal,2973,1754,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33240,7422,MRP,0.000759157,0,Non-lethal,5274,2597,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33330,2305,CLB,0.000544662,0,Non-lethal,1881,1427,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33360,1443,CND,0.00102145,0,Non-lethal,1035,351,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33430,1989,MRP,0.002084962,0,Non-lethal,1989,1646,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33460,816,ESN,0,0,Lethal,816,973,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33470,1272,CLB,0,0,Non-lethal,1272,1394,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33495,1230,ESN,0,0,Lethal,1230,100,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33520,3200,MRP,0.005768631,0,Non-lethal,2850,4007,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33650,2526,CLB,0.001647107,0,Non-lethal,2430,3085,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33680,1386,ESN,0.002886003,0,Lethal,1386,1398,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33790,1482,MRP,0.007422402,0,Non-lethal,1482,2085,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33950,1191,CND,0.000983284,0,Non-lethal,1089,1205,0,0,0,0,0,0,0,0,0,0,0,0
AT4G33990,2472,ESN,0.000809061,0,Lethal,2472,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34350,1401,ESN,0.002141328,0,Lethal,1401,957,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34390,2586,CND,0.003480278,0,Non-lethal,2586,676,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34460,1714,MRP,0.001413428,0,Non-lethal,1134,740,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34520,1521,MRP,0.001972387,0,Non-lethal,1521,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34620,342,ESN,0,0,Lethal,342,667,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34700,354,MRP,0,0,Lethal,354,1276,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34710,2136,MRP,0,0,Non-lethal,2136,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34740,1686,CND,0,0.00059312,Non-lethal,1686,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34830,3270,MRP,0.001529052,0.000611621,Non-lethal,3270,2749,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34850,1179,MRP,0.002544529,0,Non-lethal,1179,193,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34890,4086,CLB,0.000244738,0,Non-lethal,4086,2162,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34940,1995,ESN,0.001002506,0,Lethal,1995,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34990,825,ESN,0.002424242,0,Non-lethal,825,95,0,0,0,0,0,0,0,0,0,0,0,0
AT4G35040,786,CND,0.003816794,0,Non-lethal,786,297,0,0,0,0,0,0,0,0,0,0,0,0
AT4G35090,1579,CND,0,0,Non-lethal,1479,800,0,0,0,0,0,0,0,0,0,0,0,0
AT4G35420,981,MRP,0,0,Non-lethal,981,540,0,0,0,0,0,0,0,0,0,0,0,0
AT4G35440,2296,CLB,0,0.000228154,Non-lethal,2250,729,0,0,0,0,0,0,0,0,0,0,0,0
AT4G35450,1273,MRP,0.005934718,0.00098912,Non-lethal,1053,943,0,0,0,0,0,0,0,0,0,0,0,0
AT4G35490,468,MRP,0,0,Non-lethal,468,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G35520,3510,MRP,0,0,Non-lethal,3510,2530,0,0,0,0,0,0,0,0,0,0,0,0
AT4G35900,858,MRP,0,0,Non-lethal,858,349,0,0,0,0,0,0,0,0,0,0,0,0
AT4G35920,1266,CND,0.000789889,0,Non-lethal,1266,1466,0,0,0,0,0,0,0,0,0,0,0,0
AT4G36220,1563,CLB,0.002559181,0,Non-lethal,1563,473,0,0,0,0,0,0,0,0,0,0,0,0
AT4G36380,1575,MRP,0.000634921,0,Non-lethal,1575,2655,0,0,0,0,0,0,0,0,0,0,0,0
AT4G36480,1449,ESN,0.000690131,0,Lethal,1449,1288,0,0,0,0,0,0,0,0,0,0,0,0
AT4G36630,3003,ESN,0.000333,0,Lethal,3003,1434,0,0,1,0,0,0,1,0,0,0,0,0
AT4G36830,870,CND,0,0,Non-lethal,870,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G36890,1578,CLB,0.001267427,0,Non-lethal,1578,419,0,0,0,0,0,0,0,0,0,0,0,0
AT4G36920,1299,MRP,0.014626636,0,Non-lethal,1299,844,0,0,0,0,0,0,0,0,0,0,0,0
AT4G36930,1122,MRP,0.002673797,0,Non-lethal,1122,657,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37000,960,MRP,0,0,Non-lethal,960,176,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37050,1287,MRP,0.004662005,0,Non-lethal,1287,1095,0,3,0,0,0,1,0,0,0,2,0,0
AT4G37070,1530,MRP,0.00428449,0,Non-lethal,1245,898,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37200,786,ESN,0,0.001272265,Lethal,786,609,1,0,0,0,0,0,0,0,1,0,0,0
AT4G37270,2460,CND,0.000406504,0,Non-lethal,2460,1906,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37450,630,ESN,0.007936508,0,Non-lethal,630,179,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37470,813,CND,0,0,Non-lethal,813,506,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37540,723,CND,0,0,Non-lethal,723,138,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37580,1212,MRP,0,0.000825083,Non-lethal,1212,421,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37650,1596,MRP,0.005012531,0.000626566,Non-lethal,1596,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37750,1668,MRP,0.001798561,0,Non-lethal,1668,740,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37925,654,CLB,0,0.001529052,Non-lethal,654,84,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37930,1554,ESN,0.003217503,0,Lethal,1554,1298,0,0,0,0,0,0,0,0,0,0,0,0
AT4G38130,1587,CND,0.000685871,0,Non-lethal,1506,1300,0,0,0,0,0,0,0,0,0,0,0,0
AT4G38160,2247,ESN,0,0,Lethal,1137,426,0,0,0,0,0,0,0,0,0,0,0,0
AT4G38190,3336,ESN,0.002697842,0,Lethal,3336,210,0,0,0,0,0,0,0,0,0,0,0,0
AT4G38240,1487,CND,0.001510574,0,Non-lethal,1335,1943,0,0,0,0,0,0,0,0,0,0,0,0
AT4G38600,7828,CLB,0.000180963,9.05E-05,Non-lethal,5667,2123,0,0,0,0,0,0,0,0,0,0,0,0
AT4G38620,849,CND,0.001177856,0,Non-lethal,849,162,0,0,0,0,0,0,0,0,0,0,0,0
AT4G38630,1161,MRP,0,0,Non-lethal,1161,942,0,0,0,0,0,0,0,0,0,0,0,0
AT4G38800,804,CND,0.001243781,0,Non-lethal,804,838,0,0,0,0,0,0,0,0,0,0,0,0
AT4G39030,1632,CLB,0,0,Non-lethal,1632,1527,0,0,0,0,0,0,0,0,0,0,0,0
AT4G39090,1107,CND,0,0,Non-lethal,1107,394,0,0,0,0,0,0,0,0,0,0,0,0
AT4G39120,1128,ESN,0.00177305,0,Lethal,1128,5736,0,0,0,0,0,0,0,0,0,0,0,0
AT4G39350,3255,MRP,0,0,Non-lethal,3255,1558,0,0,0,0,0,0,0,0,0,0,0,0
AT4G39400,3591,MRP,0.000278474,0,Non-lethal,3591,0,0,0,1,0,0,0,1,0,0,0,0,0
AT4G39460,978,MRP,0.006134969,0,Non-lethal,978,1713,0,0,0,0,0,0,0,0,0,0,0,0
AT4G39620,1719,ESN,0,0,Lethal,1692,593,0,0,0,0,0,0,0,0,0,0,0,0
AT4G39640,1719,MRP,0.007562536,0.001163467,Non-lethal,1719,1040,0,0,0,0,0,0,0,0,0,0,0,0
AT4G39710,747,CLB,0,0.001683502,Non-lethal,654,423,0,0,0,0,0,0,0,0,0,0,0,0
AT4G39800,1536,MRP,0,0,Non-lethal,1536,699,0,0,0,0,0,0,0,0,0,0,0,0
AT4G39850,4316,ESN,0.000744417,0,Lethal,4059,3851,0,3,0,0,0,3,0,0,0,0,0,0
AT4G39920,1038,ESN,0.000963391,0.000963391,Lethal,1038,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01220,1533,CND,0.000652316,0.000652316,Non-lethal,1533,1446,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01360,1668,MRP,0,0,Non-lethal,1305,404,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01400,4404,MRP,0.001362398,0.000681199,Non-lethal,4404,3866,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01410,930,MRP,0.001075269,0,Non-lethal,930,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01490,1365,CND,0.004395604,0.000732601,Non-lethal,1365,1512,1,0,0,0,0,0,0,0,1,0,0,0
AT5G01500,1248,MRP,0,0,Non-lethal,1248,1065,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01540,2049,CND,0.001464129,0.000488043,Non-lethal,2049,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01550,2067,CND,0,0,Non-lethal,2067,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01560,2076,CND,0.000481696,0,Non-lethal,2076,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01600,768,MRP,0,0,Non-lethal,768,678,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01630,3468,CND,0.003171857,0,Non-lethal,3468,2327,0,0,0,1,0,0,0,1,0,0,0,0
AT5G01820,1329,CND,0.002257336,0,Non-lethal,1329,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01840,813,CND,0.003690037,0,Non-lethal,813,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01920,1488,CLB,0.002016129,0,Non-lethal,1488,309,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01930,1347,MRP,0.00074239,0,Non-lethal,1347,332,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02030,1728,MRP,0,0.001736111,Non-lethal,1728,1391,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02120,333,MRP,0,0,Non-lethal,333,157,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02190,1362,ESN,0,0.001468429,Lethal,1362,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02200,1078,MRP,0.001736111,0,Non-lethal,606,727,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02250,2412,ESN,0.000414594,0,Lethal,2412,1834,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02310,6021,MRP,0.001993024,0,Non-lethal,6021,2253,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02600,1094,MRP,0.001041667,0,Non-lethal,960,1410,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02810,2184,MRP,0.002747253,0.001373626,Non-lethal,2184,1250,0,1,0,0,0,1,0,0,0,0,0,0
AT5G02820,1284,MRP,0,0,Non-lethal,1284,182,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02870,1335,MRP,0,0,Non-lethal,1224,473,0,0,0,0,0,0,0,0,0,0,0,0
AT5G03150,1512,MRP,0.003306878,0,Non-lethal,1512,1318,0,0,0,0,0,0,0,0,0,0,0,0
AT5G03280,3885,MRP,0.0002574,0,Non-lethal,3885,1126,0,0,0,0,0,0,0,0,0,0,0,0
AT5G03455,441,CND,0.004535147,0,Non-lethal,441,917,0,0,0,0,0,0,0,0,0,0,0,0
AT5G03540,2111,MRP,0.001641138,0,Non-lethal,1995,2316,0,0,0,0,0,0,0,0,0,0,0,0
AT5G03570,1539,CND,0,0.000649773,Non-lethal,1539,1236,1,0,0,0,0,0,0,0,1,0,0,0
AT5G03730,2466,MRP,0,0,Non-lethal,2466,2378,0,0,0,0,0,0,0,0,0,0,0,0
AT5G03790,708,MRP,0,0,Non-lethal,708,681,0,0,0,0,0,0,0,0,0,0,0,0
AT5G03800,2691,ESN,0.002601263,0,Lethal,2691,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G03840,534,MRP,0.007490637,0.005617978,Non-lethal,534,503,0,0,0,0,0,0,0,0,0,0,0,0
AT5G03860,1689,MRP,0.001776199,0,Non-lethal,1689,563,0,0,0,0,0,0,0,0,0,0,0,0
AT5G03940,1695,MRP,0,0,Non-lethal,1695,1298,0,0,0,0,0,0,0,0,0,0,0,0
AT5G04040,2478,ESN,0.000403551,0,Lethal,2478,563,0,0,0,0,0,0,0,0,0,0,0,0
AT5G04140,5536,MRP,0.00407498,0.001833741,Non-lethal,4947,3209,0,0,0,0,0,0,0,0,0,0,0,0
AT5G04240,4023,MRP,0.000248571,0,Non-lethal,4023,1072,0,0,0,0,0,0,0,0,0,0,0,0
AT5G04290,4482,CLB,0.004908523,0,Non-lethal,4482,2103,0,0,0,0,0,0,0,0,0,0,0,0
AT5G04430,1067,CND,0.001027221,0,Non-lethal,1005,2058,0,0,0,0,0,0,0,0,0,0,0,0
AT5G04470,384,CLB,0.0078125,0,Non-lethal,384,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G04490,915,CLB,0.001092896,0,Non-lethal,915,806,0,0,0,0,0,0,0,0,0,0,0,0
AT5G04560,7882,ESN,0.001434463,0,Lethal,5964,2725,0,0,0,0,0,0,0,0,0,0,0,0
AT5G04770,1752,MRP,0,0,Non-lethal,1752,1435,0,0,0,0,0,0,0,0,0,0,0,0
AT5G04810,2859,ESN,0.000349773,0.000699545,Lethal,2859,853,0,0,0,0,0,0,0,0,0,0,0,0
AT5G04890,1101,CND,0.000908265,0.00181653,Non-lethal,1101,73,0,0,0,0,0,0,0,0,0,0,0,0
AT5G05000,942,MRP,0,0,Non-lethal,942,765,0,0,0,0,0,0,0,0,0,0,0,0
AT5G05170,3198,ESN,0.000938086,0,Lethal,3198,1602,0,0,0,0,0,0,0,0,0,0,0,0
AT5G05410,1917,CND,0,0,Non-lethal,1008,257,0,0,0,0,0,0,0,0,0,0,0,0
AT5G05490,1937,MRP,0.002140182,0,Non-lethal,1884,2936,0,0,0,0,0,0,0,0,0,0,0,0
AT5G05560,5037,ESN,0,0,Lethal,5037,8197,0,0,0,1,0,0,0,1,0,0,0,0
AT5G05580,1329,CLB,0,0,Non-lethal,1308,707,0,0,0,0,0,0,0,0,0,0,0,0
AT5G05680,2433,ESN,0.00082203,0,Lethal,2433,1678,0,1,0,0,0,0,0,0,0,1,0,0
AT5G05690,1605,MRP,0,0.001623377,Non-lethal,1419,2380,0,0,0,0,0,0,0,0,0,0,0,0
AT5G05700,1899,MRP,0.001053186,0.001053186,Non-lethal,1899,791,0,0,0,0,0,0,0,0,0,0,0,0
AT5G05730,2179,CND,0,0,Non-lethal,1875,1197,0,0,0,0,0,0,0,0,0,0,0,0
AT5G05780,1015,MRP,0.001084011,0,Non-lethal,927,1388,0,0,0,0,0,0,0,0,0,0,0,0
AT5G05970,2523,ESN,0.002555911,0,Lethal,2349,1501,0,0,0,0,0,0,0,0,0,0,0,0
AT5G06070,681,MRP,0,0,Non-lethal,681,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G06240,489,ESN,0.00204499,0,Lethal,489,644,0,0,0,0,0,0,0,0,0,0,0,0
AT5G06410,759,MRP,0,0,Non-lethal,759,655,0,0,0,0,0,0,0,0,0,0,0,0
AT5G06580,1704,CND,0,0,Non-lethal,1704,3284,0,0,0,0,0,0,0,0,0,0,0,0
AT5G06650,576,CLB,0.005208333,0,Non-lethal,576,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G06700,1827,MRP,0.001642036,0,Non-lethal,1827,346,0,0,0,0,0,0,0,0,0,0,0,0
AT5G06760,477,CND,0,0,Non-lethal,477,83,0,0,0,0,0,0,0,0,0,0,0,0
AT5G07280,3579,ESN,0.000838223,0,Lethal,3579,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G07440,1530,CND,0.001763668,0,Non-lethal,1236,624,0,0,0,0,0,0,0,0,0,0,0,0
AT5G07500,738,ESN,0.013550136,0,Non-lethal,738,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G07990,1542,MRP,0,0,Non-lethal,1542,881,0,0,0,0,0,0,0,0,0,0,0,0
AT5G08130,2287,ESN,0.002719239,0,Lethal,1599,1498,0,0,0,0,0,0,0,0,0,0,0,0
AT5G08170,1152,ESN,0.000868056,0,Lethal,1152,1233,0,0,0,0,0,0,0,0,0,0,0,0
AT5G08370,1241,MRP,0.000868056,0,Non-lethal,1191,1135,0,0,0,0,0,0,0,0,0,0,0,0
AT5G08470,3393,ESN,0.002947244,0.000884173,Lethal,3393,3414,0,0,0,0,0,0,0,0,0,0,0,0
AT5G08550,2727,MRP,0.00220022,0.00110011,Non-lethal,2727,1575,0,0,0,0,0,0,0,0,0,0,0,0
AT5G08610,2553,MRP,0.000391696,0,Non-lethal,2553,1166,0,0,0,0,0,0,0,0,0,0,0,0
AT5G08640,1011,MRP,0,0,Non-lethal,1011,156,0,0,0,0,0,0,0,0,0,0,0,0
AT5G09640,1398,CLB,0,0.000715308,Non-lethal,1398,1196,0,0,0,0,0,0,0,0,0,0,0,0
AT5G09660,1350,MRP,0,0,Non-lethal,1092,769,0,0,0,0,0,0,0,0,0,0,0,0
AT5G09680,636,MRP,0,0,Non-lethal,636,468,0,0,0,0,0,0,0,0,0,0,0,0
AT5G09690,1476,CND,0.001795735,0,Non-lethal,1194,1232,0,0,0,0,0,0,0,0,0,0,0,0
AT5G09750,675,MRP,0.007407407,0.001481481,Non-lethal,675,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G09790,1140,MRP,0,0,Non-lethal,1140,627,0,0,0,0,0,0,0,0,0,0,0,0
AT5G09810,1134,MRP,0.000881834,0,Non-lethal,1134,818,0,0,0,0,0,0,0,0,0,0,0,0
AT5G09900,1960,ESN,0.00074129,0,Non-lethal,1389,1640,0,0,0,0,0,0,0,0,0,0,0,0
AT5G10140,678,MRP,0.003174603,0,Non-lethal,591,5025,0,0,0,0,0,0,0,0,0,0,0,0
AT5G10170,1533,ESN,0.003913894,0.000652316,Lethal,1533,1091,0,0,0,0,0,0,0,0,0,0,0,0
AT5G10250,1824,MRP,0.000548246,0,Non-lethal,1824,517,0,0,0,0,0,0,0,0,0,0,0,0
AT5G10330,1323,ESN,0.000834028,0.000834028,Lethal,1254,665,0,0,0,0,0,0,0,0,0,0,0,0
AT5G10440,897,CLB,0,0,Non-lethal,897,835,0,0,0,0,0,0,0,0,0,0,0,0
AT5G10470,4033,CLB,0.000784621,0,Non-lethal,3825,3303,0,0,0,0,0,0,0,0,0,0,0,0
AT5G10480,801,ESN,0,0,Lethal,693,1309,0,0,0,0,0,0,0,0,0,0,0,0
AT5G11040,3561,ESN,0.00028082,0,Lethal,3561,1718,0,0,0,0,0,0,0,0,0,0,0,0
AT5G11110,3144,MRP,0.002226463,0,Non-lethal,3144,1332,0,0,0,0,0,0,0,0,0,0,0,0
AT5G11260,507,MRP,0,0,Non-lethal,507,711,0,0,0,0,0,0,0,0,0,0,0,0
AT5G11270,1065,MRP,0.005633803,0.001877934,Non-lethal,1065,455,0,0,0,0,0,0,0,0,0,0,0,0
AT5G11530,3291,MRP,0.005773321,0.000303859,Non-lethal,3291,1628,0,0,0,0,0,0,0,0,0,0,0,0
AT5G11710,1683,CLB,0,0,Non-lethal,1683,1653,0,0,0,0,0,0,0,0,0,0,0,0
AT5G11890,864,ESN,0,0,Lethal,864,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G12080,2205,CLB,0.013151927,0.001360544,Non-lethal,2205,1049,0,0,0,0,0,0,0,0,0,0,0,0
AT5G12130,1155,ESN,0,0,Lethal,1155,1387,0,0,0,0,0,0,0,0,0,0,0,0
AT5G12200,1596,CND,0.000626566,0,Non-lethal,1596,1432,0,0,0,0,0,0,0,0,0,0,0,0
AT5G12210,1114,MRP,0,0,Non-lethal,966,1376,0,0,0,0,0,0,0,0,0,0,0,0
AT5G12390,504,MRP,0.013888889,0,Non-lethal,504,499,0,0,0,0,0,0,0,0,0,0,0,0
AT5G12840,917,ESN,0.003669725,0,Lethal,819,1420,0,1,0,0,0,0,0,0,0,1,0,0
AT5G12860,2034,MRP,0,0.000597907,Non-lethal,1674,319,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13010,3768,ESN,0.000530786,0.001326964,Lethal,3768,2146,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13080,438,CND,0.00456621,0.006849315,Non-lethal,438,654,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13150,1962,ESN,0.007135576,0,Non-lethal,1962,0,0,0,1,0,0,0,1,0,0,0,0,0
AT5G13160,1371,CND,0,0,Non-lethal,1371,1458,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13170,879,CND,0.006825939,0.001137656,Non-lethal,879,962,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13290,2127,MRP,0,0.00092081,Non-lethal,1206,86,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13300,2484,CLB,0,0,Non-lethal,2484,3612,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13320,1728,CND,0.001736111,0,Non-lethal,1728,1566,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13480,2155,ESN,0.000512033,0,Lethal,1962,3003,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13510,663,ESN,0,0,Lethal,663,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13530,4997,ESN,0.001435456,0,Lethal,4878,3874,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13550,2058,MRP,0,0,Non-lethal,2058,2021,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13570,1161,ESN,0,0,Lethal,1161,1300,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13630,4647,MRP,0,0,Non-lethal,4146,370,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13650,2144,CND,0.000492732,0,Non-lethal,2031,2513,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13680,3960,MRP,0.000505051,0,Non-lethal,3960,990,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13690,2421,ESN,0.001239157,0,Lethal,2421,1931,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13710,1011,ESN,0.013847676,0,Lethal,1011,1891,0,1,1,0,0,1,1,0,0,0,0,0
AT5G13800,1455,MRP,0,0,Non-lethal,1455,985,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13910,636,MRP,0.001572327,0.001572327,Non-lethal,636,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13930,1188,MRP,0,0,Non-lethal,1188,86,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13960,1875,CLB,0.000533333,0,Non-lethal,1875,2530,0,0,0,0,0,0,0,0,0,0,0,0
AT5G14100,837,MRP,0,0,Non-lethal,837,1090,0,0,0,0,0,0,0,0,0,0,0,0
AT5G14170,1605,ESN,0.002492212,0,Lethal,1605,553,0,0,0,0,0,0,0,0,0,0,0,0
AT5G14180,1257,CND,0.00477327,0,Non-lethal,1257,1715,0,0,0,0,0,0,0,0,0,0,0,0
AT5G14200,1629,CLB,0,0.001818182,Non-lethal,1230,662,0,0,0,0,0,0,0,0,0,0,0,0
AT5G14250,1497,ESN,0,0,Lethal,1290,1302,0,0,0,0,0,0,0,0,0,0,0,0
AT5G14320,780,ESN,0,0,Lethal,510,424,0,0,0,0,0,0,0,0,0,0,0,0
AT5G14570,1482,CLB,0.003373819,0.001349528,Non-lethal,1482,78,0,0,0,0,0,0,0,0,0,0,0,0
AT5G14660,822,ESN,0,0,Lethal,822,818,0,0,0,0,0,0,0,0,0,0,0,0
AT5G14750,612,CLB,0,0,Non-lethal,612,471,0,0,0,0,0,0,0,0,0,0,0,0
